142a732a64bc8373556e8e2efa88be4a3a3798c5,7936d2bedee5c762b7d3d032e1462ea3f2fb8e16
f6cdfd183d613173cb115c6383039e856b6041b6,0be6b94be2939e9c543793e71b3097b26b921d3f
d5fea0f5e3947c4fe01c586638a08302f6997f02,b13213a59cc92bad6858e354c6ab986ad0977dcd
611b6f3a50039fc32563776ac79348961fb37ecb,374051e8a2935e6e84c070a895cdff158aa0452d
87fadf3ddb74ec605d670821427344510284495f,94c6d60b7065d1a8e5a5db3d2f38fd3388dd7984
68e41f3ed67be0b1e82ca4fb66560e6a6fe9b527,39d2ad1b2540f664690a647bc5c3b8dcc3385e58
9ce49efd11c7cc35173fabf247006290e5a63729,15ffaddcbabc979d1568ddf3f5e50282ede2713f
